State,City,Airport,Code,Year,Freight tons,Mail tons,Passengers,Latitude,Longitude
South Dakota,Sioux Falls,Joe Foss Field,FSD,1990,651893,3111105,226292,43.57888889,-96.74083333
South Dakota,Rapid City,Rapid City Regional,RAP,1990,368508,882222,103836,44.04527778,-103.0569444
South Dakota,Madison,Madison Municipal,XMD,1991,0,0,0,44.01666667,-97.08333333
South Dakota,Aberdeen,Aberdeen Regional,ABR,1991,229,0,171,45.44972222,-98.42166667
South Dakota,Watertown,Watertown Municipal,ATY,1991,5,0,0,44.90888889,-97.15416667
South Dakota,Rapid City,Ellsworth AFB,RCA,1991,6,0,209,44.145,-103.1030556
South Dakota,Pierre,Pierre Municipal,PIR,1991,44,0,0,44.38361111,-100.2841667
South Dakota,Sioux Falls,Joe Foss Field,FSD,1991,1288,1562,218303,43.57888889,-96.74083333
South Dakota,Rapid City,Rapid City Regional,RAP,1991,476,434,101706,44.04527778,-103.0569444
South Dakota,Aberdeen,Aberdeen Regional,ABR,1992,222,0,113,45.44972222,-98.42166667
South Dakota,Watertown,Watertown Municipal,ATY,1992,65,0,1,44.90888889,-97.15416667
South Dakota,Rapid City,Ellsworth AFB,RCA,1992,15,0,219,44.145,-103.1030556
South Dakota,Pierre,Pierre Municipal,PIR,1992,45,0,91,44.38361111,-100.2841667
South Dakota,Sioux Falls,Joe Foss Field,FSD,1992,1365,1768,260620,43.57888889,-96.74083333
South Dakota,Rapid City,Rapid City Regional,RAP,1992,638,455,114443,44.04527778,-103.0569444
South Dakota,Huron,W W Howes Municipal,HON,1992,1,0,0,44.38361111,-98.22638889
South Dakota,Aberdeen,Aberdeen Regional,ABR,1993,155,0,0,45.44972222,-98.42166667
South Dakota,Watertown,Watertown Municipal,ATY,1993,69,0,0,44.90888889,-97.15416667
South Dakota,Rapid City,Ellsworth AFB,RCA,1993,0,0,1924,44.145,-103.1030556
South Dakota,Mitchell,Mitchell Municipal,MHE,1993,0,0,0,43.77527778,-98.03805556
South Dakota,Pierre,Pierre Municipal,PIR,1993,43,0,0,44.38361111,-100.2841667
South Dakota,Brookings,Brookings Regional,BKX,1993,0,0,0,44.30333333,-96.81111111
South Dakota,Sioux Falls,Joe Foss Field,FSD,1993,3887,2039,241698,43.57888889,-96.74083333
South Dakota,Rapid City,Rapid City Regional,RAP,1993,5152,398,114982,44.04527778,-103.0569444
South Dakota,Huron,W W Howes Municipal,HON,1993,2,0,0,44.38361111,-98.22638889
South Dakota,Aberdeen,Aberdeen Regional,ABR,1994,225,0,0,45.44972222,-98.42166667
South Dakota,Watertown,Watertown Municipal,ATY,1994,3,0,452,44.90888889,-97.15416667
South Dakota,Rapid City,Ellsworth AFB,RCA,1994,0,0,196,44.145,-103.1030556
South Dakota,Pierre,Pierre Municipal,PIR,1994,48,0,102,44.38361111,-100.2841667
South Dakota,Sioux Falls,Joe Foss Field,FSD,1994,7057,2120,245605,43.57888889,-96.74083333
South Dakota,Rapid City,Rapid City Regional,RAP,1994,989,298,76013,44.04527778,-103.0569444
South Dakota,Huron,W W Howes Municipal,HON,1994,1,0,0,44.38361111,-98.22638889
South Dakota,Aberdeen,Aberdeen Regional,ABR,1995,291,0,104,45.44972222,-98.42166667
South Dakota,Watertown,Watertown Municipal,ATY,1995,0,0,190,44.90888889,-97.15416667
South Dakota,Rapid City,Ellsworth AFB,RCA,1995,0,0,384,44.145,-103.1030556
South Dakota,Chamberlain,Chamberlain Municipal,JZG,1995,0,0,0,43.765,-99.32055556
South Dakota,Faulkton,Faulkton Municipal,UXE,1995,0,0,0,45.03194444,-99.11555556
South Dakota,Mitchell,Mitchell Municipal,MHE,1995,1,0,0,43.77527778,-98.03805556
South Dakota,Pierre,Pierre Municipal,PIR,1995,48,0,279,44.38361111,-100.2841667
South Dakota,Sioux Falls,Joe Foss Field,FSD,1995,7095,2545,240551,43.57888889,-96.74083333
South Dakota,Rapid City,Rapid City Regional,RAP,1995,964,307,111433,44.04527778,-103.0569444
South Dakota,Huron,W W Howes Municipal,HON,1995,2,0,0,44.38361111,-98.22638889
South Dakota,Aberdeen,Aberdeen Regional,ABR,1996,378,0,0,45.44972222,-98.42166667
