State,City,Airport,Code,Year,Freight tons,Mail tons,Passengers,Latitude,Longitude
Maryland,Camp Springs,Andrews AFB,ADW,1990,0,0,1817,38.81083333,-76.86722222
Maryland,Baltimore,Baltimore/Washington International,BWI,1990,29028253,38000280,4517424,39.175,-76.67
Maryland,Hagerstown,Hagerstown Regional-Richard A. Henson Field,HGR,1990,0,0,122,39.70777778,-77.73
Maryland,Hagerstown,Hagerstown Regional-Richard A. Henson Field,HGR,1991,0,0,181,39.70777778,-77.73
Maryland,Cumberland,Cumberland Municipal,CBE,1991,35,0,0,39.61444444,-78.76611111
Maryland,Camp Springs,Andrews AFB,ADW,1991,0,0,6707,38.81083333,-76.86722222
Maryland,Baltimore,Baltimore/Washington International,BWI,1991,27706,20152,4278004,39.175,-76.67
Maryland,Salisbury,Salisbury-Ocean City/Wicomico Regional,SBY,1991,343,0,0,38.33861111,-75.51
Maryland,Hagerstown,Hagerstown Regional-Richard A. Henson Field,HGR,1992,0,0,126,39.70777778,-77.73
Maryland,Cumberland,Cumberland Municipal,CBE,1992,73,0,0,39.61444444,-78.76611111
Maryland,Camp Springs,Andrews AFB,ADW,1992,0,0,5382,38.81083333,-76.86722222
Maryland,Ocean City,Ocean City Municipal,OCE,1992,27,0,0,38.31055556,-75.12388889
Maryland,Baltimore,Baltimore/Washington International,BWI,1992,25523,20278,3647868,39.175,-76.67
Maryland,Salisbury,Salisbury-Ocean City/Wicomico Regional,SBY,1992,388,0,0,38.33861111,-75.51
Maryland,Hagerstown,Hagerstown Regional-Richard A. Henson Field,HGR,1993,2,0,0,39.70777778,-77.73
Maryland,Annapolis,Lee,ANP,1993,0,0,0,38.94277778,-76.56888889
Maryland,Cumberland,Cumberland Municipal,CBE,1993,104,0,0,39.61444444,-78.76611111
Maryland,Camp Springs,Andrews AFB,ADW,1993,395,0,4549,38.81083333,-76.86722222
Maryland,Ocean City,Ocean City Municipal,OCE,1993,24,0,0,38.31055556,-75.12388889
Maryland,Baltimore,Baltimore/Washington International,BWI,1993,22345,20186,3952301,39.175,-76.67
Maryland,Salisbury,Salisbury-Ocean City/Wicomico Regional,SBY,1993,450,0,0,38.33861111,-75.51
Maryland,Aberdeen,Phillips AAF,APG,1993,0,0,0,39.46611111,-76.16972222
Maryland,Hagerstown,Hagerstown Regional-Richard A. Henson Field,HGR,1994,0,0,96,39.70777778,-77.73
Maryland,Cumberland,Cumberland Municipal,CBE,1994,117,0,0,39.61444444,-78.76611111
Maryland,Camp Springs,Andrews AFB,ADW,1994,2487,0,5296,38.81083333,-76.86722222
Maryland,Ocean City,Ocean City Municipal,OCE,1994,47,0,0,38.31055556,-75.12388889
Maryland,Baltimore,Baltimore/Washington International,BWI,1994,20620,22369,5533258,39.175,-76.67
Maryland,Salisbury,Salisbury-Ocean City/Wicomico Regional,SBY,1994,536,0,0,38.33861111,-75.51
Maryland,Baltimore,Martin State,MTN,1994,6,0,0,39.32555556,-76.41388889
Maryland,Hagerstown,Hagerstown Regional-Richard A. Henson Field,HGR,1995,0,0,5876,39.70777778,-77.73
Maryland,Cumberland,Cumberland Municipal,CBE,1995,116,0,4800,39.61444444,-78.76611111
Maryland,Easton,Easton Municipal,ESN,1995,2,0,0,38.80277778,-76.06777778
Maryland,Camp Springs,Andrews AFB,ADW,1995,0,0,2604,38.81083333,-76.86722222
Maryland,Ocean City,Ocean City Municipal,OCE,1995,74,0,0,38.31055556,-75.12388889
Maryland,Baltimore,Baltimore/Washington International,BWI,1995,22940,26958,5666499,39.175,-76.67
Maryland,Salisbury,Salisbury-Ocean City/Wicomico Regional,SBY,1995,679,0,0,38.33861111,-75.51
Maryland,Patuxent River,Patuxent River NAS,NHK,1996,0,0,0,38.29166667,-76.41638889
Maryland,Hagerstown,Hagerstown Regional-Richard A. Henson Field,HGR,1996,0,0,10916,39.70777778,-77.73
Maryland,Cumberland,Cumberland Municipal,CBE,1996,161,0,8380,39.61444444,-78.76611111
Maryland,Cambridge,Cambridge-Dorchester,CGE,1996,13,0,0,38.53944444,-76.02777778
Maryland,Camp Springs,Andrews AFB,ADW,1996,0,0,5191,38.81083333,-76.86722222
Maryland,College Park,College Park Airport,CGS,1996,1,0,0,38.98055556,-76.92277778
Maryland,Ocean City,Ocean City Municipal,OCE,1996,66,0,0,38.31055556,-75.12388889
Maryland,Baltimore,Baltimore/Washington International,BWI,1996,24331,29753,5907427,39.175,-76.67
Maryland,Salisbury,Salisbury-Ocean City/Wicomico Regional,SBY,1996,703,0,0,38.33861111,-75.51
Maryland,Oakland,Garrett County,OBT,1996,1,0,0,39.58083333,-79.33583333
Maryland,Patuxent River,Patuxent River NAS,NHK,1997,0,0,0,38.29166667,-76.41638889
Maryland,Hagerstown,Hagerstown Regional-Richard A. Henson Field,HGR,1997,0,0,4505,39.70777778,-77.73
Maryland,Cumberland,Cumberland Municipal,CBE,1997,183,0,4009,39.61444444,-78.76611111
Maryland,Easton,Easton Municipal,ESN,1997,1,0,0,38.80277778,-76.06777778
Maryland,Camp Springs,Andrews AFB,ADW,1997,0,0,3382,38.81083333,-76.86722222
Maryland,Ocean City,Ocean City Municipal,OCE,1997,50,0,0,38.31055556,-75.12388889
Maryland,Baltimore,Baltimore/Washington International,BWI,1997,48991,25678,6231016,39.175,-76.67
Maryland,Salisbury,Salisbury-Ocean City/Wicomico Regional,SBY,1997,806,0,0,38.33861111,-75.51
Maryland,Patuxent River,Patuxent River NAS,NHK,1998,12,0,34,38.29166667,-76.41638889
Maryland,Cumberland,Cumberland Municipal,CBE,1998,242,0,0,39.61444444,-78.76611111
Maryland,Camp Springs,Andrews AFB,ADW,1998,0,0,2758,38.81083333,-76.86722222
Maryland,Ocean City,Ocean City Municipal,OCE,1998,41,0,0,38.31055556,-75.12388889
Maryland,Baltimore,Baltimore/Washington International,BWI,1998,46242,25630,6842133,39.175,-76.67
Maryland,Salisbury,Salisbury-Ocean City/Wicomico Regional,SBY,1998,500,0,0,38.33861111,-75.51
Maryland,Hagerstown,Hagerstown Regional-Richard A. Henson Field,HGR,1999,1,0,0,39.70777778,-77.73
Maryland,Cumberland,Cumberland Municipal,CBE,1999,280,0,0,39.61444444,-78.76611111
Maryland,Camp Springs,Andrews AFB,ADW,1999,0,0,2229,38.81083333,-76.86722222
Maryland,College Park,College Park Airport,CGS,1999,0,0,193,38.98055556,-76.92277778
Maryland,Ocean City,Ocean City Municipal,OCE,1999,39,0,0,38.31055556,-75.12388889
Maryland,Baltimore,Baltimore/Washington International,BWI,1999,47217,21075,8004113,39.175,-76.67
Maryland,Salisbury,Salisbury-Ocean City/Wicomico Regional,SBY,1999,403,0,0,38.33861111,-75.51
Maryland,Patuxent River,Patuxent River NAS,NHK,2000,0,0,65,38.29166667,-76.41638889
Maryland,Hagerstown,Hagerstown Regional-Richard A. Henson Field,HGR,2000,15,0,0,39.70777778,-77.73
